Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2288.0,44.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,22727.27273,22727.27273,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,81278749.0,8.0,4.0,56.0,11607.0,20.0,0.0,7.0,5.656854249,11595.0,0.0,2901.75,5795.50069,143.4938424,0.147640068,7388977.182,22200000.0,74100000.0,12.0,80100000.0,11400000.0,27700000.0,74100000.0,67.0,1134923.0,378307.6667,654415.1512,1133961.0,12.0,0.0,0.0,0.0,0.0,172.0,92.0,0.098426712,0.049213356,0.0,11595.0,897.6153846,3214.167532,10300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,972.4166667,7.0,2901.75,172.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,20.0,763.0,0.0,763.0,763.0,40100000.0,48100000.0,74100000.0,6083874.0,1
2003.0,46.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,130434.7826,43478.26087,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,21739.13043,21739.13043,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,995.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.050251,995.0,0.0,995.0,995.0,995.0,995.0,0.0,995.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2010.050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,7060841.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.248785662,0.708130944,1765210.25,3527759.198,7056849.0,988.0,7060841.0,1765210.25,3527759.198,7056849.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.708130944,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,3992.0,0.0,3992.0,3992.0,7056849.0,0.0,7056849.0,7056849.0,1
80.0,981.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.735984,981.0,0.0,981.0,981.0,981.0,981.0,0.0,981.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2038.735984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1028.0,75.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,80000.0,26666.66667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,13333.33333,13333.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1594.0,26.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,230769.2308,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,38461.53846,38461.53846,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,34914.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,7215.0,0.0,2900.25,3540.00286,333018.2735,200.4926391,5819.0,11942.99204,29933.0,79.0,30170.0,15085.0,21145.32118,30037.0,133.0,34810.0,11603.33333,16203.85165,30145.0,160.0,0.0,0.0,0.0,0.0,72.0,92.0,85.92541674,114.5672223,0.0,7215.0,1453.375,2786.259804,7763243.696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666666667,2900.25,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,9185089.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.612930588,0.435488431,3061696.333,5302345.901,9184318.0,353.0,9185089.0,3061696.333,5302345.901,9184318.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.435488431,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,771.0,0.0,771.0,771.0,9184318.0,0.0,9184318.0,9184318.0,1
3001.0,29.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,275862.069,68965.51724,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,34482.75862,34482.75862,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1183.0,67.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,119402.9851,29850.74627,67.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,14925.37313,14925.37313,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,43641.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,5755.0,0.0,1933.5,2166.985348,266423.7758,206.2280883,5455.125,15168.61801,42995.0,2.0,43024.0,21512.0,30419.73373,43022.0,2.0,43614.0,8722.8,19209.23242,43085.0,50.0,0.0,0.0,0.0,0.0,72.0,132.0,68.74269609,137.4853922,0.0,5755.0,1162.7,1897.114303,3599042.678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.888889,8.666666667,1933.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,101594627.0,7.0,7.0,686.0,11595.0,334.0,0.0,98.0,161.2410204,5792.0,0.0,1656.428571,2120.732252,120.882377,0.137802563,7814971.308,28100000.0,101000000.0,0.0,101000000.0,16900000.0,41300000.0,101000000.0,0.0,102000000.0,16900000.0,41300000.0,101000000.0,46.0,0.0,0.0,0.0,0.0,196.0,232.0,0.068901282,0.068901282,0.0,5792.0,819.1333333,1611.341183,2596420.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,877.6428571,98.0,1656.428571,196.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,686.0,7.0,11595.0,0.0,235.0,4.0,20.0,10017.0,0.0,10017.0,10017.0,101000000.0,0.0,101000000.0,101000000.0,1
80.0,99676691.0,6.0,7.0,342.0,11595.0,324.0,0.0,57.0,130.8357749,4344.0,0.0,1656.428571,1760.597234,119.7571858,0.130421665,8306390.917,28700000.0,99500000.0,4.0,99500000.0,19900000.0,44500000.0,99500000.0,4.0,99700000.0,16600000.0,40600000.0,99500000.0,48.0,0.0,0.0,0.0,0.0,164.0,232.0,0.060194615,0.07022705,0.0,4344.0,853.0714286,1460.279028,2132414.841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,918.6923077,57.0,1656.428571,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,342.0,7.0,11595.0,0.0,235.0,3.0,20.0,14009.0,0.0,14009.0,14009.0,99500000.0,0.0,99500000.0,99500000.0,1
80.0,597035.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1933.5,1757.789948,19474.57017,15.07449312,74629.375,206546.073,585721.0,14.0,11011.0,5505.5,7531.394326,10831.0,180.0,596981.0,119396.2,260726.3885,585721.0,14.0,0.0,0.0,0.0,0.0,72.0,132.0,5.02483104,10.04966208,0.0,4380.0,1162.7,1645.241762,2706820.456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.888889,8.666666667,1933.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,149648.0,3.0,7.0,352.0,11595.0,352.0,0.0,117.3333333,203.2272948,5792.0,0.0,1656.428571,1947.638216,79834.01048,66.8234791,16627.55556,45692.86551,138095.0,4.0,10994.0,5497.0,7766.860885,10989.0,5.0,149644.0,24940.66667,55606.81119,138095.0,46.0,0.0,0.0,0.0,0.0,104.0,232.0,20.04704373,46.77643537,0.0,5792.0,1086.090909,1706.295195,2911443.291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1194.7,117.3333333,1656.428571,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,352.0,7.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,9494808.0,9.0,15.0,102.0,188.0,23.0,0.0,11.33333333,8.986100378,34.0,0.0,12.53333333,14.54975045,30.54300835,2.527697243,412817.7391,1074147.342,3340708.0,1.0,6364174.0,795521.75,1475186.809,3383955.0,3.0,9494723.0,678194.5,1326184.215,3340708.0,1.0,0.0,0.0,0.0,0.0,296.0,488.0,0.947886466,1.579810777,0.0,34.0,11.6,12.51332623,156.5833333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.08333333,11.33333333,12.53333333,296.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,102.0,15.0,188.0,29200.0,227.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,40938.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,8760.0,0.0,2320.2,3668.897,284014.8517,195.4174606,5848.285714,10839.04659,28616.0,17.0,11928.0,5964.0,7390.680077,11190.0,738.0,40921.0,10230.25,13449.43797,28616.0,182.0,0.0,0.0,0.0,0.0,72.0,112.0,73.28154771,122.1359128,0.0,8760.0,1291.888889,2866.607422,8217438.111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666666667,2320.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2394.0,62.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,129032.2581,32258.06452,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,16129.03226,16129.03226,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,3001257.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999581175,1500628.5,711839.4469,2003975.0,997282.0,3001257.0,1500628.5,711839.4469,2003975.0,997282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.999581175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29200.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,9678819.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.099551712,0.516591952,2419704.75,4838744.856,9677822.0,1.0,9678819.0,2419704.75,4838744.856,9677822.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.516591952,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,997.0,0.0,997.0,997.0,9677822.0,0.0,9677822.0,9677822.0,1
2800.0,55.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,145454.5455,36363.63636,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,18181.81818,18181.81818,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,3003756.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998749566,1501878.0,710102.0855,2003996.0,999760.0,3003756.0,1501878.0,710102.0855,2003996.0,999760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.998749566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29200.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,100264748.0,7.0,6.0,291.0,11595.0,291.0,0.0,41.57142857,109.9876616,4344.0,0.0,1932.5,1754.831473,118.5461514,0.129656736,8355395.667,28600000.0,99100000.0,1.0,100000000.0,16700000.0,40400000.0,99100000.0,1.0,203485.0,40697.0,82204.2606,187231.0,16.0,0.0,0.0,0.0,0.0,240.0,200.0,0.069815166,0.059841571,0.0,4344.0,849.0,1462.294614,2138305.538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,914.3076923,41.57142857,1932.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,291.0,6.0,11595.0,251.0,235.0,1.0,32.0,3.0,0.0,3.0,3.0,99100000.0,0.0,99100000.0,99100000.0,1
80.0,99083952.0,7.0,6.0,357.0,11595.0,357.0,0.0,51.0,134.9333169,4344.0,0.0,1932.5,2178.085008,120.6249827,0.131201872,8256996.0,28500000.0,98900000.0,1.0,98900000.0,16500000.0,40400000.0,98900000.0,1.0,181647.0,36329.4,74390.85651,169085.0,49.0,0.0,0.0,0.0,0.0,232.0,200.0,0.070647162,0.06055471,0.0,4344.0,853.7142857,1665.289646,2773189.604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,919.3846154,51.0,1932.5,232.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,357.0,6.0,11595.0,274.0,235.0,1.0,32.0,994.0,0.0,994.0,994.0,98900000.0,0.0,98900000.0,98900000.0,1
80.0,100363921.0,8.0,8.0,1011.0,11595.0,331.0,0.0,126.375,169.4638078,5792.0,0.0,1449.375,2046.673464,125.6029047,0.159419838,6690928.067,25800000.0,99800000.0,48.0,100000000.0,14300000.0,37700000.0,99800000.0,52.0,100000000.0,14300000.0,37700000.0,99800000.0,49.0,0.0,0.0,0.0,0.0,228.0,264.0,0.079709919,0.079709919,0.0,5792.0,741.8823529,1522.740452,2318738.485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,788.25,126.375,1449.375,228.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1011.0,8.0,11595.0,0.0,235.0,5.0,20.0,11057.0,0.0,11057.0,11057.0,99800000.0,0.0,99800000.0,99800000.0,1
80.0,84545192.0,6.0,7.0,343.0,11595.0,325.0,0.0,57.16666667,131.2439205,5792.0,0.0,1656.428571,2120.732252,141.202589,0.153763918,7045432.667,24400000.0,84400000.0,1.0,84400000.0,16900000.0,37700000.0,84400000.0,1.0,84500000.0,14100000.0,34400000.0,84400000.0,45.0,0.0,0.0,0.0,0.0,164.0,232.0,0.070967962,0.082795956,0.0,5792.0,853.1428571,1666.575293,2777473.209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,918.7692308,57.16666667,1656.428571,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,343.0,7.0,11595.0,0.0,235.0,3.0,20.0,10028.0,0.0,10028.0,10028.0,84400000.0,0.0,84400000.0,84400000.0,1
2875.0,43.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,23255.81395,23255.81395,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,2299975.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,13.04362004,2.173936673,574993.75,1147319.713,2295971.0,2.0,2299975.0,574993.75,1147319.713,2295971.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.173936673,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2718.0,30.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,200000.0,66666.66667,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,33333.33333,33333.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,82491162.0,8.0,5.0,56.0,11607.0,20.0,0.0,7.0,5.656854249,8675.0,0.0,2321.4,3769.536019,141.3848431,0.15759264,6874263.5,22400000.0,77900000.0,1.0,81900000.0,11700000.0,29200000.0,77900000.0,1.0,591772.0,147943.0,295078.3406,590560.0,4.0,0.0,0.0,0.0,0.0,172.0,112.0,0.096980086,0.060612554,0.0,8675.0,833.5,2386.768615,5696664.423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.6153846,7.0,2321.4,172.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,5.0,11607.0,256.0,229.0,6.0,20.0,4035839.0,0.0,4035839.0,4035839.0,77900000.0,0.0,77900000.0,77900000.0,1
80.0,13223.0,2.0,2.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,907.5096423,302.5032141,4407.666667,7420.015184,12975.0,39.0,248.0,248.0,0.0,248.0,248.0,13184.0,13184.0,0.0,13184.0,13184.0,0.0,0.0,0.0,0.0,40.0,64.0,151.251607,151.251607,0.0,6.0,3.6,3.286335345,10.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,235.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
544.0,45.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,22222.22222,22222.22222,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,223.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8968.609865,223.0,0.0,223.0,223.0,223.0,223.0,0.0,223.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,8968.609865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50001.0,50.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,120000.0,40000.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20000.0,20000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,543249.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,21413.75318,12.88543559,90541.5,221502.2734,542681.0,4.0,525.0,262.5,301.9345956,476.0,49.0,543211.0,181070.3333,313164.1324,542681.0,4.0,0.0,0.0,0.0,0.0,72.0,92.0,5.522329539,7.363106053,0.0,11595.0,1454.125,4097.537534,16800000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.857143,8.666666667,2901.75,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
